time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,latitude,longitude,elevation,u,v,canyon_factor,windward_height_avg,leeward_height_avg,road_distance,indicatedspeed_kph
2021-07-25,18.4,16.7,20.6,0.3,,18.0,11.4,24.1,1007.7,,51.546375,-0.46061,47.51951219512194,7.527610473982514,-8.561254613197107,11.4,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-07-26,19.9,15.8,25.8,7.1,,259.0,7.4,24.1,1009.7,,51.546375,-0.46061,47.51951219512194,1.3349659169848596,7.278589561205439,14.8,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-07-27,19.0,17.3,22.2,0.0,,227.0,13.0,24.1,1008.3,,51.546375,-0.46061,47.51951219512194,9.007363123067702,9.373761761918214,0,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-07-28,16.8,13.7,19.1,1.5,,243.0,17.0,42.6,1006.8,,51.546375,-0.46061,47.51951219512194,-7.751018690217111,-15.13015893055671,34.0,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-07-29,16.6,12.0,21.3,10.7,,248.0,21.4,42.6,1009.6,,51.546375,-0.46061,47.51951219512194,-21.031602246827386,3.953695351344765,42.8,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-07-30,16.2,13.9,18.9,1.5,,214.0,22.3,51.8,1003.1,,51.546375,-0.46061,47.51951219512194,20.777164526719385,8.099347765692844,0,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-07-31,16.4,13.1,19.3,1.8,,268.0,13.2,27.8,1009.0,,51.546375,-0.46061,47.51951219512194,-7.520377403077261,-10.848222145369483,26.4,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-08-01,17.0,14.8,20.1,4.6,,309.0,9.5,24.1,1011.2,,51.546375,-0.46061,47.51951219512194,4.105432228187244,8.567113062155858,19.0,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-08-02,16.0,12.5,19.9,0.0,,137.0,8.5,20.4,1014.9,,51.546375,-0.46061,47.51951219512194,2.840405752361466,-8.011372863745132,8.5,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-08-03,15.9,10.1,20.4,0.0,,111.0,7.5,22.2,1013.1,,51.546375,-0.46061,47.51951219512194,-3.769082393590389,-6.484135864579562,7.5,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-08-04,16.8,10.4,22.4,0.0,,114.0,6.1,20.4,1012.8,,51.546375,-0.46061,47.51951219512194,3.77907573661118,4.788380370955994,6.1,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-08-05,16.5,12.9,20.2,0.0,,185.0,13.9,38.9,1005.1,,51.546375,-0.46061,47.51951219512194,-13.03827229691561,4.8180344033104365,13.9,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-08-06,17.1,14.2,21.3,2.3,,230.0,19.3,46.3,998.3,,51.546375,-0.46061,47.51951219512194,-15.20253167374962,-11.890039138229936,0,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-08-07,15.9,13.4,19.9,3.8,,213.0,14.5,40.8,997.8,,51.546375,-0.46061,47.51951219512194,11.730900566653236,-8.522673987387689,0,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-08-08,15.6,13.4,19.1,11.7,,238.0,20.0,42.6,1005.1,,51.546375,-0.46061,47.51951219512194,14.48235973739859,-13.793522263605343,0,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-08-09,15.7,12.4,21.6,7.6,,223.0,12.7,31.5,1011.4,,51.546375,-0.46061,47.51951219512194,-12.682114236390081,0.6737792629281781,0,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-08-10,17.5,12.9,23.1,12.7,,245.0,11.7,27.8,1015.3,,51.546375,-0.46061,47.51951219512194,11.688559114373781,-0.517286989774148,23.4,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-08-11,18.0,12.4,23.8,0.0,,227.0,10.9,31.5,1017.9,,51.546375,-0.46061,47.51951219512194,7.552327541649073,7.859538708069887,0,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-08-12,18.2,15.8,22.0,0.0,,217.0,12.7,35.2,1018.1,,51.546375,-0.46061,47.51951219512194,-12.365253630114534,-2.8966364395518034,0,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-08-13,17.5,13.4,21.5,0.3,,239.0,14.6,38.9,1020.7,,51.546375,-0.46061,47.51951219512194,14.185141820267418,3.4556839466161198,0,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-08-14,19.0,14.0,24.4,0.0,,234.0,12.9,33.3,1019.8,,51.546375,-0.46061,47.51951219512194,0.6273721569527017,12.884735316516227,0,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-08-15,17.9,13.6,23.4,0.0,,233.0,12.9,37.0,1013.6,,51.546375,-0.46061,47.51951219512194,11.181101538817007,6.433736735262328,0,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-08-16,15.7,12.3,18.3,0.0,,301.0,17.1,37.0,1016.9,,51.546375,-0.46061,47.51951219512194,14.181486173637436,-9.554865247973424,34.2,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-08-17,15.3,10.5,18.2,0.0,,273.0,13.0,33.3,1019.7,,51.546375,-0.46061,47.51951219512194,-12.345932813892155,4.071602013318708,26.0,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-08-18,18.2,15.4,22.7,0.5,,270.0,15.9,35.2,1016.8,,51.546375,-0.46061,47.51951219512194,15.651673015056828,-2.7991305488922613,31.8,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-08-19,17.1,13.7,21.0,0.0,,239.0,12.6,27.8,1014.2,,51.546375,-0.46061,47.51951219512194,12.241971707902017,2.9823025840659665,0,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-08-20,17.6,13.6,21.1,0.5,,246.0,9.2,22.2,1015.9,,51.546375,-0.46061,47.51951219512194,5.308193538228134,7.514191996529838,18.4,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-08-21,17.8,15.9,20.2,0.0,,165.0,7.9,24.1,1015.5,,51.546375,-0.46061,47.51951219512194,-0.5240617970514275,7.882598507654137,7.9,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-08-22,18.1,15.0,22.2,2.3,,308.0,12.7,29.6,1018.6,,51.546375,-0.46061,47.51951219512194,12.60261314458604,1.5697585572014339,25.4,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-08-23,17.6,14.8,20.8,0.5,,38.0,13.4,27.8,1027.6,,51.546375,-0.46061,47.51951219512194,12.797986830233752,3.9713389547057636,13.4,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-08-24,17.4,13.0,23.1,0.0,,56.0,16.2,33.3,1029.5,,51.546375,-0.46061,47.51951219512194,13.822165745105863,-8.449126233807972,16.2,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-08-25,16.9,13.2,20.8,0.0,,41.0,14.4,29.6,1026.0,,51.546375,-0.46061,47.51951219512194,-14.2176855963431,-2.2841664307878093,14.4,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-08-26,16.9,15.7,18.3,0.0,,23.0,16.9,31.5,1022.2,,51.546375,-0.46061,47.51951219512194,-9.004878043634417,-14.301124830560383,16.9,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-08-27,15.3,11.4,19.0,0.0,,14.0,14.2,29.6,1023.5,,51.546375,-0.46061,47.51951219512194,1.9416684985512371,14.066624450867158,14.2,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-08-28,15.6,10.7,20.1,0.0,,24.0,13.6,35.2,1025.9,,51.546375,-0.46061,47.51951219512194,5.768834499783159,-12.315865723290084,13.6,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-08-29,14.3,8.9,18.4,0.0,,9.0,11.2,31.5,1025.5,,51.546375,-0.46061,47.51951219512194,-10.204658933108382,4.615727034707674,11.2,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-08-30,15.4,13.7,16.6,0.0,,30.0,17.3,33.3,1026.2,,51.546375,-0.46061,47.51951219512194,2.6685500830552042,-17.092947096806512,17.3,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-08-31,15.4,13.9,17.9,0.0,,32.0,17.0,31.5,1029.4,,51.546375,-0.46061,47.51951219512194,14.181797128610674,9.37425358110874,17.0,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-09-01,15.8,14.0,18.1,0.0,,36.0,16.2,31.5,1031.0,,51.546375,-0.46061,47.51951219512194,-2.0730117719639556,-16.066817425778474,16.2,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-09-02,16.8,14.8,19.7,0.0,,48.0,18.7,33.3,1028.0,,51.546375,-0.46061,47.51951219512194,-11.970699148074033,-14.36636216675257,18.7,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-09-03,17.5,14.3,21.3,0.0,,65.0,12.9,27.8,1021.9,,51.546375,-0.46061,47.51951219512194,-7.25565468097242,10.666089965422334,12.9,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-09-04,16.4,12.9,18.9,0.0,,72.0,13.5,29.6,1019.0,,51.546375,-0.46061,47.51951219512194,-13.057882941697413,3.4266153972874895,13.5,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-09-05,18.5,11.7,26.0,0.0,,85.0,8.8,22.2,1020.5,,51.546375,-0.46061,47.51951219512194,-8.66251446186757,-1.5494654555475664,8.8,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-09-06,19.9,12.3,28.2,0.0,,65.0,3.3,14.8,1023.0,,51.546375,-0.46061,47.51951219512194,-1.8560977090859676,2.7285346423173413,3.3,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-09-07,21.5,13.4,30.1,0.0,,106.0,8.4,27.8,1020.9,,51.546375,-0.46061,47.51951219512194,5.766487027618666,-6.107997000679162,8.4,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-09-08,21.9,15.8,29.9,0.0,,98.0,12.5,31.5,1013.0,,51.546375,-0.46061,47.51951219512194,-10.241103066143241,-7.167273399880286,12.5,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-09-09,18.9,16.2,22.0,2.5,,207.0,10.5,31.5,1008.4,,51.546375,-0.46061,47.51951219512194,9.880883328151382,-3.5522027891802668,10.5,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-09-10,18.4,16.9,21.6,0.3,,218.0,11.8,29.6,1010.4,,51.546375,-0.46061,47.51951219512194,-3.942816257684018,-11.12178942248695,0,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-09-11,18.6,14.8,23.1,1.8,,253.0,14.0,31.5,1016.0,,51.546375,-0.46061,47.51951219512194,-1.4226196888511577,13.927532201394943,28.0,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-09-12,16.1,11.1,21.2,0.0,,329.0,6.9,18.5,1018.7,,51.546375,-0.46061,47.51951219512194,-4.463901931176138,5.261518749262608,13.8,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-09-13,16.8,13.3,21.1,0.0,,90.0,14.6,31.5,1017.9,,51.546375,-0.46061,47.51951219512194,-6.541874795485883,13.052351288568143,14.6,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-09-14,17.2,15.6,20.2,3.6,,45.0,9.4,22.2,1011.9,,51.546375,-0.46061,47.51951219512194,4.93802669488666,7.998493130620713,9.4,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-09-15,16.7,12.9,21.4,10.7,,341.0,8.6,20.4,1014.1,,51.546375,-0.46061,47.51951219512194,-1.1761968825293578,8.519187807152054,17.2,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-09-16,15.7,9.6,22.7,0.0,,253.0,7.0,24.1,1017.5,,51.546375,-0.46061,47.51951219512194,-0.7113098444255789,6.963766100697471,14.0,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-09-17,16.7,12.6,21.9,0.0,,204.0,8.2,25.9,1014.7,,51.546375,-0.46061,47.51951219512194,-8.030757654793181,1.6573869463648878,8.2,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-09-18,17.5,10.9,24.5,0.0,,128.0,7.6,24.1,1013.9,,51.546375,-0.46061,47.51951219512194,-5.2660082465932545,5.47988659981316,7.6,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-09-19,16.0,13.1,18.3,0.0,,314.0,7.3,20.4,1014.4,,51.546375,-0.46061,47.51951219512194,7.207611628167024,-1.1577282140085816,14.6,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-09-20,15.3,11.0,19.4,3.8,,355.0,11.9,27.8,1022.6,,51.546375,-0.46061,47.51951219512194,-11.899999994593342,-0.00035871780497791255,23.8,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-09-21,15.0,9.6,21.3,0.0,,314.0,4.4,16.7,1030.1,,51.546375,-0.46061,47.51951219512194,4.344313858073275,-0.6978087865257204,8.8,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-09-22,14.8,8.2,21.9,0.0,,263.0,8.3,31.5,1027.7,,51.546375,-0.46061,47.51951219512194,5.1996839362487375,-6.469411639640566,16.6,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-09-23,16.0,11.5,21.3,0.0,,253.0,13.0,33.3,1020.5,,51.546375,-0.46061,47.51951219512194,-1.3210039967903608,12.932708472723874,26.0,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-09-24,17.4,12.9,24.0,,,242.0,12.3,31.5,1016.2,,51.546375,-0.46061,47.51951219512194,-12.241743587234524,-1.1957064624741593,0,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-09-25,16.7,13.5,18.4,,,226.0,5.3,16.7,1014.3,,51.546375,-0.46061,47.51951219512194,5.199890177969813,-1.0252522309427416,0,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-09-26,16.4,11.3,22.9,,,200.0,9.8,29.6,1011.7,,51.546375,-0.46061,47.51951219512194,4.774439215068658,-8.558313512697149,9.8,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-09-27,15.7,11.8,18.5,,,222.0,21.3,48.2,1010.4,,51.546375,-0.46061,47.51951219512194,-10.54133623075427,18.50865285400824,0,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-09-28,13.4,9.9,18.4,4.6,,193.0,16.1,38.9,1015.7,,51.546375,-0.46061,47.51951219512194,-3.323889025303148,-15.753150851416022,16.1,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-09-29,11.2,7.7,14.5,17.0,,281.0,16.6,46.3,1019.1,,51.546375,-0.46061,47.51951219512194,-2.850014909585832,-16.353513843059496,33.2,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-09-30,11.9,5.6,15.9,0.8,,211.0,15.9,48.2,1020.7,,51.546375,-0.46061,47.51951219512194,-13.85100832581898,-7.8076608762223625,15.9,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-10-01,14.6,8.5,17.5,3.6,,236.0,17.0,40.8,1010.0,,51.546375,-0.46061,47.51951219512194,-15.783822117872933,-6.314345520427684,0,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-10-02,11.1,6.5,14.6,2.8,,162.0,12.4,38.9,998.9,,51.546375,-0.46061,47.51951219512194,2.560379643788858,-12.132784349837907,12.4,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-10-03,12.4,9.7,16.7,17.5,,235.0,16.0,44.5,997.3,,51.546375,-0.46061,47.51951219512194,-13.027175556885558,9.289386255834316,0,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-10-04,12.5,10.1,16.2,2.5,,202.0,14.2,35.2,1008.0,,51.546375,-0.46061,47.51951219512194,8.397104331412507,11.45114137749479,14.2,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-10-05,12.7,10.7,14.8,11.7,,250.0,22.1,53.7,1002.2,,51.546375,-0.46061,47.51951219512194,5.325841546804217,-21.4486692318739,44.2,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-10-06,12.6,9.6,16.7,0.3,,277.0,18.5,42.6,1018.2,,51.546375,-0.46061,47.51951219512194,15.869070587180541,9.509079802961033,37.0,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-10-07,15.0,11.7,17.6,0.0,,199.0,7.4,22.2,1025.9,,51.546375,-0.46061,47.51951219512194,-3.4900302726473424,-6.525311386899872,7.4,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-10-08,15.5,14.1,17.3,0.3,,188.0,5.8,13.0,1029.5,,51.546375,-0.46061,47.51951219512194,5.102276978040412,-2.758037280269938,5.8,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-10-09,11.4,6.1,18.7,0.3,,314.0,4.3,14.8,1028.7,,51.546375,-0.46061,47.51951219512194,4.245579452207973,-0.6819494959228631,8.6,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-10-10,12.1,7.3,17.6,0.0,,331.0,7.8,24.1,1029.5,,51.546375,-0.46061,47.51951219512194,-3.3083833307470605,-7.063610955937125,15.6,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-10-11,10.1,6.3,15.6,0.0,,325.0,8.4,24.1,1030.6,,51.546375,-0.46061,47.51951219512194,-1.295461996441992,-8.29950469701503,16.8,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-10-12,10.9,6.2,15.8,0.0,,322.0,9.2,24.1,1026.1,,51.546375,-0.46061,47.51951219512194,0.12186877078940858,9.199192790821717,18.4,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-10-13,11.4,6.8,15.6,0.0,,301.0,5.6,20.4,1027.8,,51.546375,-0.46061,47.51951219512194,4.644229390197054,-3.1290786776988986,11.2,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-10-14,13.0,7.6,18.3,0.0,,252.0,10.9,33.3,1023.9,,51.546375,-0.46061,47.51951219512194,8.526111998370757,6.790833099939818,21.8,2.266666666666667,3.985714285714285,66.82802055524162,48
2021-10-15,12.5,7.6,13.9,0.0,,8.0,11.1,25.9,1020.3,,51.546375,-0.46061,47.51951219512194,-1.6150503752756102,10.981876537519538,11.1,3.985714285714285,2.266666666666667,66.82802055524162,48
2021-10-16,11.0,6.2,16.7,0.0,,118.0,4.5,18.5,1020.5,,51.546375,-0.46061,47.51951219512194,0.8510823923803128,-4.418784760698376,4.5,3.985714285714285,2.266666666666667,66.82802055524162,48
