,geometry,GmlID,OBJECTID,TOID,FeatureCode,Version,VersionDate,Theme,ThemeCount,CalculatedAreaValue,ChangeDate,ReasonForChange,ChangeHistoryCount,DescriptiveGroup,DescriptiveGroupCount,DescriptiveTerm,DescriptiveTermCount,Make,PhysicalLevel,PhysicalPresence,style_code,BHATopoAreaVersion,BHAProcessDate,AbsHMin,AbsH2,AbsHMax,RelH2,RelHMax,BHAConf,Shape_Length,Shape_Area,distance_to_point
18,"MULTIPOLYGON (((350868.37 395245.79, 350868.28 395246.18, 350851.39 395242.51, 350852.1 395239.31, 350849.66 395238.75, 350851.85 395228.15, 350854.4 395228.68, 350855.14 395225.57, 350862.14 395227.25, 350862.54 395225.29, 350868.52 395226.51, 350868.12 395228.47, 350871.97 395229.26, 350871.88 395229.65, 350874.03 395230.12, 350871.247 395242.889, 350869.102 395242.422, 350868.37 395245.79)))",Topography_TopographicArea.92880051,92880051,osgb1000042907475,10021,4,2/15/2017,Buildings,1,366.904163,1/27/2017,Modified,2,Building,1,null,0,Manmade,50,null,34,4.0,9/22/2022,28.7,30.8,35.9,2.1,7.2,99.0,82.63545341,366.904163,43.242997583424774
21,"MULTIPOLYGON (((350812.899 395261.633, 350814.001 395260.483, 350815.673 395262.085, 350814.57 395263.235, 350812.899 395261.633)))",Topography_TopographicArea.106887906,106887906,osgb5000005198662288,10021,1,2/15/2017,Buildings,1,3.68843,1/27/2017,New,1,Building,1,null,0,Manmade,50,null,34,1.0,9/22/2022,29.2,31.3,31.3,2.1,2.1,99.0,7.81669575,3.68843,0.42002920884243544
28,"MULTIPOLYGON (((350779.743 395242.447, 350771.014 395236.335, 350782.622 395219.758, 350791.347 395225.87, 350789.741 395228.164, 350791.78 395229.592, 350789.704 395232.557, 350787.667 395231.131, 350779.743 395242.447)))",Topography_TopographicArea.107113672,107113672,osgb5000005200129739,10021,1,2/26/2017,Buildings,1,224.628103,2/26/2017,New,1,Building,1,null,0,Manmade,50,null,34,1.0,9/22/2022,29.3,34.7,36.2,5.4,6.9,99.0,66.75626126,224.628103,37.64688418715115
0,"MULTIPOLYGON (((569341.982 182784.443, 569346.2 182785.4, 569348.3 182785.9, 569350.423 182786.384, 569350.15 182787.6, 569348.8 182793.65, 569340.35 182791.7, 569341.7 182785.7, 569341.982 182784.443)))",Topography_TopographicArea.33790860,33790860,osgb1000001001476,10021,4,6/6/2016,Buildings,1,64.5178,6/3/2016,Modified,3,Building,1,null,0,Manmade,50,null,34,4.0,10/8/2023,17.8,20.3,22.8,2.5,5.0,99.0,32.21676198,64.5178,49.51280454115923
1,"MULTIPOLYGON (((569355.35 182779.35, 569357.164 182778.67, 569357.75 182778.45, 569359.45 182782.8, 569357 182783.75, 569355.35 182779.35)))",Topography_TopographicArea.33790861,33790861,osgb1000001001477,10021,3,6/6/2016,Buildings,1,12.15876,6/3/2016,Modified,2,Building,1,null,0,Manmade,50,null,34,3.0,10/8/2023,17.6,19.6,20.1,2.0,2.5,99.0,14.56052534,12.15845,41.536963743179314
2,"MULTIPOLYGON (((569366.7 182790.1, 569360.85 182790.1, 569358.268 182790.1, 569358.3 182788.35, 569358.313 182788.105, 569358.611 182788.105, 569360.85 182788.105, 569360.85 182782.257, 569360.85 182781.25, 569361.309 182781.254, 569361.32 182779.958, 569362.09 182778.862, 569366.7 182778.901, 569366.7 182781.3, 569366.7 182790.1)))",Topography_TopographicArea.33790862,33790862,osgb1000001001478,10021,4,6/6/2016,Buildings,1,69.227908,6/3/2016,Modified,3,Building,1,null,0,Manmade,50,null,34,4.0,10/8/2023,17.5,20.9,22.8,3.4,5.3,99.0,38.72331243,69.2279085,42.3145284388328
3,"MULTIPOLYGON (((569371.446 182781.3, 569372.64 182781.315, 569372.65 182782.993, 569372.65 182790.15, 569366.7 182790.1, 569366.7 182781.3, 569371.446 182781.3)))",Topography_TopographicArea.33790863,33790863,osgb1000001001479,10021,4,6/6/2016,Buildings,1,52.50876,6/3/2016,Modified,3,Building,1,null,0,Manmade,50,null,34,4.0,10/8/2023,17.5,21.1,23.1,3.6,5.6,99.0,29.52533409,52.491255,45.551005005380944
4,"MULTIPOLYGON (((569375.8 182780.65, 569375.65 182781.35, 569375.236 182783.283, 569372.65 182782.993, 569372.64 182781.315, 569371.446 182781.3, 569371.754 182779.289, 569373.159 182779.479, 569373.85 182775.95, 569376.6 182776.55, 569375.8 182780.65)))",Topography_TopographicArea.33790864,33790864,osgb1000001001480,10021,3,6/6/2016,Buildings,1,22.353149,6/3/2016,Modified,2,Building,1,null,0,Manmade,50,null,34,3.0,10/8/2023,17.4,20.1,21.5,2.7,4.1,99.0,22.20732839,22.3531485,42.75134567476134
5,"MULTIPOLYGON (((569379.5 182776.7, 569378.55 182781.25, 569375.8 182780.65, 569376.6 182776.55, 569376.7 182776.15, 569378.287 182776.462, 569379.5 182776.7)))",Topography_TopographicArea.33790865,33790865,osgb1000001001481,10021,3,6/6/2016,Buildings,1,13.133768,6/3/2016,Restructured,2,Building,1,null,0,Manmade,50,null,34,3.0,10/8/2023,17.3,19.5,20.5,2.2,3.2,99.0,14.90594843,13.133375,44.171114509380374
6,"MULTIPOLYGON (((569330.75 182690.1, 569326.886 182695.991, 569325.281 182698.438, 569325.093 182698.725, 569321.487 182696.256, 569321.664 182695.994, 569323.3 182693.569, 569321.2 182692.15, 569321.35 182691.95, 569325.15 182686.3, 569330.75 182690.1)))",Topography_TopographicArea.33791146,33791146,osgb1000001001840,10021,4,6/6/2016,Buildings,1,62.166941,6/3/2016,Modified,3,Building,1,null,0,Manmade,50,null,34,4.0,10/8/2023,16.4,22.2,25.2,5.8,8.8,99.0,34.28741233,62.1669405,49.37882842874772
7,"MULTIPOLYGON (((569330.75 182690.1, 569336.4 182693.95, 569332.45 182699.8, 569330.515 182702.626, 569330.426 182702.756, 569324.917 182698.985, 569325.005 182698.854, 569325.093 182698.725, 569325.281 182698.438, 569326.886 182695.991, 569330.75 182690.1)))",Topography_TopographicArea.33791147,33791147,osgb1000001001841,10021,4,6/6/2016,Buildings,1,71.90844,6/3/2016,Modified,3,Building,1,null,0,Manmade,50,null,34,4.0,10/8/2023,16.6,21.4,24.3,4.8,7.7,99.0,34.782917,71.90844,42.9105074427928
8,"MULTIPOLYGON (((569346.3 182702.35, 569342.95 182707.5, 569338.208 182704.327, 569336.311 182707.162, 569334.253 182705.785, 569332.701 182704.746, 569333.364 182703.755, 569333.571 182703.45, 569335.121 182704.488, 569336.15 182702.95, 569339.55 182697.85, 569346.3 182702.35)))",Topography_TopographicArea.33791148,33791148,osgb1000001001842,10021,4,6/6/2016,Buildings,1,61.354802,6/3/2016,Modified,3,Building,1,null,0,Manmade,50,null,34,4.0,10/8/2023,16.8,21.2,24.2,4.4,7.4,99.0,39.12315974,61.3548025,32.3503888229969
9,"MULTIPOLYGON (((569347.1 182701.15, 569352.2 182704.55, 569347.25 182711.95, 569344.931 182710.389, 569342.2 182708.55, 569342.95 182707.5, 569346.3 182702.35, 569347.1 182701.15)))",Topography_TopographicArea.33791149,33791149,osgb1000001001843,10021,4,6/6/2016,Buildings,1,54.147496,6/3/2016,Restructured,3,Building,1,null,0,Manmade,50,null,34,4.0,10/8/2023,16.6,21.9,24.6,5.3,8.0,99.0,29.99654923,54.148275,26.598051751920014
10,"MULTIPOLYGON (((569393.05 182732.7, 569392.684 182733.276, 569392.004 182734.344, 569390.6 182733.45, 569388.85 182732.3, 569388.25 182733.25, 569383.756 182730.366, 569382.202 182732.788, 569381.189 182732.138, 569378.502 182730.413, 569380.056 182727.991, 569378.2 182726.8, 569382 182720.95, 569384.75 182722.75, 569387.05 182719.2, 569392.916 182723.101, 569397.35 182726.05, 569393.05 182732.7)))",Topography_TopographicArea.33791151,33791151,osgb1000001001848,10021,4,9/15/2020,Buildings,1,168.477184,9/11/2020,Modified,3,Building,1,null,0,Manmade,50,null,34,4.0,10/8/2023,16.6,18.8,21.8,2.2,5.2,99.0,59.30921145,168.4771835,23.074211102466414
11,"MULTIPOLYGON (((569403.15 182717.1, 569398.15 182724.25, 569389.35 182718.1, 569392.75 182713.15, 569392.05 182712.65, 569393.5 182710.55, 569399.95 182714.9, 569400.25 182715.1, 569402.9 182716.9, 569403.15 182717.1)))",Topography_TopographicArea.33791152,33791152,osgb1000001001849,10021,2,11/9/2001,Buildings,1,95.573744,5/1/1993,Reclassified,1,Building,1,null,0,Manmade,50,null,34,2.0,10/8/2023,17.0,21.4,24.2,4.4,7.2,99.0,40.54226352,95.57375,37.980801163235014
12,"MULTIPOLYGON (((569403.2 182710.25, 569399.95 182714.9, 569393.5 182710.55, 569394.9 182708.55, 569395.5 182709, 569397.45 182706.25, 569399.303 182707.539, 569399.554 182707.714, 569403.2 182710.25)))",Topography_TopographicArea.33791153,33791153,osgb1000001001850,10021,3,6/6/2016,Buildings,1,42.003744,6/3/2016,Restructured,2,Building,1,null,0,Manmade,50,null,34,3.0,10/8/2023,17.0,21.9,24.3,4.9,7.3,99.0,27.01993975,42.003118,45.551423216007194
13,"MULTIPOLYGON (((569365.714 182673.807, 569370.644 182677.144, 569368 182681.05, 569363.4 182687.9, 569358.3 182684.5, 569359 182683.45, 569362.4 182678.7, 569363.065 182677.71, 569364.195 182676.027, 569365.694 182673.794, 569365.714 182673.807)))",Topography_TopographicArea.33791169,33791169,osgb1000001001872,10021,4,6/6/2016,Buildings,1,78.171173,6/3/2016,Modified,3,Building,1,null,0,Manmade,50,null,34,4.0,10/8/2023,16.3,21.9,24.5,5.6,8.2,99.0,38.08706874,78.17117351,49.537503540250725
43,"MULTIPOLYGON (((569360.85 182788.105, 569358.611 182788.105, 569358.313 182788.105, 569358.35 182787.4, 569357 182783.75, 569359.45 182782.8, 569360.85 182782.257, 569360.85 182788.105)))",Topography_TopographicArea.104250659,104250659,osgb5000005182793434,10021,1,6/6/2016,Buildings,1,16.238143,6/3/2016,New,1,Building,1,null,0,Manmade,50,null,34,1.0,10/8/2023,17.6,19.4,20.5,1.8,2.9,99.0,17.11198013,16.2381425,45.54198504679565
47,"MULTIPOLYGON (((569328.379 182719.746, 569330.557 182721.286, 569331.358 182721.853, 569331.926 182722.255, 569328.472 182727.137, 569327.493 182726.445, 569324.925 182724.628, 569328.302 182719.854, 569328.379 182719.746)))",Topography_TopographicArea.104250839,104250839,osgb5000005182793634,10021,1,6/6/2016,Buildings,1,25.985958,6/3/2016,New,1,Building,1,null,0,Manmade,50,null,34,1.0,10/8/2023,16.9,18.6,20.5,1.7,3.6,99.0,20.64998032,25.9859585,28.51301474762049
51,"MULTIPOLYGON (((569344.931 182710.389, 569342.84 182713.495, 569340.146 182711.681, 569340.109 182711.656, 569342.2 182708.55, 569344.931 182710.389)))",Topography_TopographicArea.104251243,104251243,osgb5000005182794063,10021,1,6/6/2016,Buildings,1,12.327951,6/3/2016,New,1,Building,1,null,0,Manmade,50,null,34,1.0,10/8/2023,16.9,18.1,19.5,1.2,2.6,99.0,14.07344585,12.327951,27.06500179196517
61,"MULTIPOLYGON (((569313.296 182724.787, 569312.986 182724.591, 569310.326 182722.908, 569312.87 182718.888, 569312.883 182718.867, 569312.917 182718.889, 569315.852 182720.746, 569313.508 182724.452, 569313.296 182724.787)))",Topography_TopographicArea.104252295,104252295,osgb5000005182795186,10021,1,6/6/2016,Buildings,1,16.802516,6/3/2016,New,1,Building,1,null,0,Manmade,50,null,34,1.0,10/8/2023,16.8,18.8,24.4,2.0,7.6,99.0,16.59166038,16.802516,43.631907922969965
62,"MULTIPOLYGON (((569339.3 182722.25, 569341.841 182723.927, 569338.641 182728.777, 569336.1 182727.1, 569333.85 182725.6, 569337.05 182720.75, 569339.3 182722.25)))",Topography_TopographicArea.104252324,104252324,osgb5000005182795216,10021,1,6/6/2016,Buildings,1,33.40275,6/3/2016,New,1,Building,1,null,0,Manmade,50,null,34,1.0,10/8/2023,16.6,18.6,19.0,2.0,2.4,99.0,23.11843818,33.40275,19.290701493325994
63,"MULTIPOLYGON (((569381.189 182732.138, 569379.378 182734.96, 569376.691 182733.235, 569378.502 182730.413, 569381.189 182732.138)))",Topography_TopographicArea.119563198,119563198,osgb5000005269716738,10021,1,9/15/2020,Buildings,1,10.706689,9/11/2020,New,1,Building,1,null,0,Manmade,50,null,34,1.0,10/8/2023,16.5,18.5,18.8,2.0,2.3,99.0,13.09234544,10.706689,20.65626018914813
41,"MULTIPOLYGON (((444373.774 519167.102, 444374.06 519162.71, 444380 519163.1, 444379.32 519173.52, 444373.38 519173.14, 444373.774 519167.102)))",Topography_TopographicArea.5793438,5793438,osgb1000000072688476,10021,5,4/26/2022,Buildings,1,62.186288,4/25/2022,Reclassified,4,Building,1,Electricity Sub Station,1,Manmade,50,null,34,5.0,9/22/2022,14.8,16.7,17.1,1.9,2.3,99.0,32.7992396,62.18451,41.74773638671898
51,"MULTIPOLYGON (((444353.49 519188.41, 444354.06 519186.18, 444371.88 519190.68, 444368.15 519205.42, 444364.85 519207.47, 444354.57 519204.87, 444349.14 519203.49, 444347.5 519203.07, 444350.49 519191.25, 444352.62 519191.8, 444353.49 519188.41)))",Topography_TopographicArea.49899403,49899403,osgb1000002056842610,10021,3,10/26/2009,Buildings,1,354.070464,10/1/2009,Attributes,2,Building,1,null,0,Manmade,50,null,34,3.0,9/22/2022,13.4,17.8,19.3,4.4,5.9,99.0,75.56189756,354.07045,28.520526590538424
55,"MULTIPOLYGON (((444347.15 519137.55, 444346.95 519142.35, 444336.6 519141.9, 444336.8 519137.2, 444347.15 519137.55)))",Topography_TopographicArea.83757587,83757587,osgb1000031004105,10021,2,11/7/2001,Buildings,1,49.242496,10/8/1988,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/22/2022,15.0,19.3,22.2,4.3,7.2,99.0,30.22411243,49.2425,26.79638029655326
56,"MULTIPOLYGON (((444336.8 519137.2, 444337 519132.35, 444347.35 519132.8, 444347.15 519137.55, 444336.8 519137.2)))",Topography_TopographicArea.83757588,83757588,osgb1000031004106,10021,2,11/7/2001,Buildings,1,49.76,10/8/1988,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/22/2022,15.0,20.6,22.2,5.6,7.2,99.0,30.32402479,49.76,31.464061991387897
57,"MULTIPOLYGON (((444337 519132.35, 444337.2 519127.55, 444347.55 519128.05, 444347.35 519132.8, 444337 519132.35)))",Topography_TopographicArea.83757589,83757589,osgb1000031004107,10021,2,11/7/2001,Buildings,1,49.516272,10/8/1988,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/22/2022,15.1,19.7,22.1,4.6,7.0,99.0,30.28022177,49.51624999,36.289710621609906
58,"MULTIPOLYGON (((444337.4 519122.85, 444347.7 519123.4, 444347.55 519128.05, 444337.2 519127.55, 444337.4 519122.85)))",Topography_TopographicArea.83757590,83757590,osgb1000031004108,10021,2,11/7/2001,Buildings,1,48.361248,10/8/1988,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/22/2022,15.1,20.6,22.4,5.5,7.3,99.0,30.03341639,48.36125001,41.07248588774928
59,"MULTIPOLYGON (((444347.7 519123.4, 444337.4 519122.85, 444337.6 519118.2, 444347.95 519118.5, 444350.076 519118.575, 444350.499 519118.59, 444350.287 519122.736, 444347.741 519122.606, 444347.7 519123.4)))",Topography_TopographicArea.83757591,83757591,osgb1000031004109,10021,3,8/7/2017,Buildings,1,59.932922,8/2/2017,Modified,2,Building,1,null,0,Manmade,50,null,34,3.0,9/22/2022,15.1,19.7,22.1,4.6,7.0,99.0,35.36969964,59.9329225,45.76046652953231
60,"MULTIPOLYGON (((444308.45 519130.2, 444308.551 519127.661, 444311.678 519127.785, 444311.577 519130.324, 444313.5 519130.4, 444313.1 519140.8, 444308.15 519140.6, 444308.45 519130.2)))",Topography_TopographicArea.83757601,83757601,osgb1000031004119,10021,3,8/7/2017,Buildings,1,60.021577,8/2/2017,Modified,2,Building,1,null,0,Manmade,50,null,34,3.0,9/22/2022,15.3,19.9,22.8,4.6,7.5,99.0,35.90202923,60.021577,33.26854065027886
61,"MULTIPOLYGON (((444313.1 519140.8, 444313.5 519130.4, 444318.25 519130.6, 444317.85 519141, 444313.1 519140.8)))",Topography_TopographicArea.83757602,83757602,osgb1000031004120,10021,2,11/7/2001,Buildings,1,49.48,10/8/1988,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/22/2022,15.3,19.6,22.8,4.3,7.5,99.0,30.32379625,49.48,30.662341675068458
62,"MULTIPOLYGON (((444323.398 519128.785, 444323.3 519130.8, 444322.85 519141.2, 444317.85 519141, 444318.25 519130.6, 444319.058 519130.632, 444319.138 519128.616, 444323.398 519128.785)))",Topography_TopographicArea.83757603,83757603,osgb1000031004121,10021,3,8/7/2017,Buildings,1,60.927887,8/2/2017,Modified,2,Building,1,null,0,Manmade,50,null,34,3.0,9/22/2022,15.3,20.6,22.5,5.3,7.2,99.0,34.92837161,60.927887,28.534182956552886
63,"MULTIPOLYGON (((444323.3 519130.8, 444327.95 519131, 444327.5 519141.4, 444322.85 519141.2, 444323.3 519130.8)))",Topography_TopographicArea.83757604,83757604,osgb1000031004122,10021,2,11/7/2001,Buildings,1,48.449984,10/8/1988,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/22/2022,15.3,19.1,22.6,3.8,7.3,99.0,30.12806022,48.45,27.22554309829708
64,"MULTIPOLYGON (((444281.1 519152.45, 444285 519152.7, 444285.15 519150.4, 444287.2 519150.55, 444287.1 519152.8, 444286.8 519158.75, 444280.8 519158.55, 444281.1 519152.45)))",Topography_TopographicArea.83757623,83757623,osgb1000031004142,10021,2,11/7/2001,Buildings,1,40.901264,10/8/1988,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/22/2022,14.7,19.4,21.1,4.7,6.4,99.0,28.58885555,40.90125,46.056490280940466
65,"MULTIPOLYGON (((444286.8 519158.75, 444287.1 519152.8, 444290.7 519153, 444290.8 519150.7, 444293.2 519150.8, 444293.05 519152.85, 444293.1 519159, 444286.8 519158.75)))",Topography_TopographicArea.83757624,83757624,osgb1000031004143,10021,2,11/7/2001,Buildings,1,41.732496,10/8/1988,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/22/2022,14.7,20.5,21.0,5.8,6.3,99.0,28.77800691,41.7325,39.855014703289754
66,"MULTIPOLYGON (((444296.9 519150.95, 444299 519151, 444298.95 519153.35, 444298.8 519159.2, 444299.15 519159.2, 444299.026 519162.086, 444295.468 519161.954, 444295.623 519159.089, 444293.1 519159, 444293.05 519152.85, 444296.8 519153.2, 444296.9 519150.95)))",Topography_TopographicArea.83757625,83757625,osgb1000031004144,10021,4,9/23/2021,Buildings,1,49.802833,9/23/2021,Restructured,2,Building,1,null,0,Manmade,50,null,34,4.0,9/22/2022,14.6,19.5,21.0,4.9,6.4,99.0,34.6646415,49.802833,33.41299999995701
67,"MULTIPOLYGON (((444298.8 519159.2, 444298.95 519153.35, 444303.15 519153.5, 444303.2 519151.2, 444305.2 519151.25, 444304.9 519159.4, 444299.15 519159.2, 444298.8 519159.2)))",Topography_TopographicArea.83757626,83757626,osgb1000031004145,10021,2,11/7/2001,Buildings,1,40.398736,10/8/1988,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/22/2022,14.7,19.4,21.1,4.7,6.4,99.0,28.61476561,40.39875,28.38385803580216
68,"MULTIPOLYGON (((444304.8 519195.7, 444304.2 519211.1, 444297.55 519211.2, 444297.2 519211.6, 444293.6 519211.6, 444293.6 519211.15, 444275.2 519211, 444275.4 519195.4, 444277.4 519195.486, 444278.9 519195.55, 444294.8 519195.6, 444294.95 519181.9, 444304.8 519182, 444304.8 519192.314, 444304.8 519195.7)))",Topography_TopographicArea.83757627,83757627,osgb1000031004146,10021,3,8/7/2017,Buildings,1,590.752,8/2/2017,Modified,2,Building,1,null,0,Manmade,50,null,34,3.0,9/22/2022,13.3,23.8,30.0,10.5,16.7,99.0,117.30045663,590.75199999,30.343051873533735
76,"MULTIPOLYGON (((444286.593 519164.31, 444288.752 519164.39, 444288.584 519168.905, 444286.425 519168.825, 444286.593 519164.31)))",Topography_TopographicArea.122452196,122452196,osgb5000005286830137,10021,1,9/23/2021,Buildings,1,9.761325,9/23/2021,New,1,Building,1,null,0,Manmade,50,null,34,1.0,9/22/2022,14.4,15.0,16.0,0.6,1.6,99.0,13.35721232,9.761325,43.223609041312706
28,"MULTIPOLYGON (((441679.6 513669.55, 441675.543 513675.35, 441677.281 513676.566, 441675.269 513679.441, 441676.978 513680.636, 441674.769 513683.795, 441673.06 513682.6, 441671.322 513681.384, 441671.8 513680.7, 441665.9 513676.6, 441669.343 513671.688, 441668.411 513671.035, 441670.112 513668.608, 441671.044 513669.261, 441673.75 513665.4, 441677.084 513667.765, 441679.6 513669.55)))",Topography_TopographicArea.83677589,83677589,osgb1000030902368,10021,3,9/26/2017,Buildings,1,124.962621,9/20/2017,Modified,2,Building,1,null,0,Manmade,50,null,34,3.0,9/22/2022,29.3,31.8,33.3,2.5,4.0,99.0,53.99969626,124.96262099,41.8550986739238
29,"MULTIPOLYGON (((441591.08 513669.96, 441592.52 513670.98, 441596.35 513665.6, 441612 513676.8, 441592.6 513704.15, 441578.2 513693.95, 441577 513693.05, 441577.6 513692.3, 441574.6 513690.2, 441571 513695.3, 441564.984 513691.054, 441563.35 513689.9, 441567.15 513684.4, 441567.75 513683.55, 441564.8 513681.5, 441564.35 513682.15, 441564.6 513682.3, 441562.5 513685.4, 441559.65 513683.5, 441558.65 513684.95, 441561.5 513686.9, 441559.4 513689.9, 441557.3 513688.4, 441554.65 513686.45, 441542.2 513677.4, 441533.8 513671.3, 441532 513670, 441535.5 513665.15, 441530 513661.15, 441526.6 513665.6, 441519.6 513660.6, 441521.436 513658.044, 441529.8 513646.4, 441530.4 513646.8, 441532.2 513644.4, 441531.5 513643.9, 441530.035 513642.862, 441529.535 513641.18, 441530.819 513639.368, 441532.584 513639.291, 441535.844 513641.6, 441537.6 513639.15, 441528 513632.35, 441526.95 513633.95, 441520.2 513629.2, 441518.3 513631.95, 441517 513631, 441514.8 513634.2, 441516.2 513635.2, 441513.25 513639.35, 441512.05 513638.45, 441503.15 513632.05, 441511.7 513619.95, 441517.8 513624.25, 441525.35 513613.75, 441555.9 513635.6, 441548.6 513645.95, 441544.631 513651.578, 441545.8 513652.35, 441550.2 513646.05, 441551.2 513646.75, 441552.85 513647.95, 441553.35 513647.2, 441561.75 513653.2, 441562.2 513653.5, 441561.15 513655.05, 441562.8 513656.2, 441568.6 513648.05, 441570.35 513649.3, 441572.8 513645.8, 441571 513644.6, 441575.9 513637.7, 441574.1 513636.4, 441573 513635.7, 441573.6 513634.95, 441562.75 513627.35, 441565.75 513623, 441566.6 513623.55, 441567.2 513622.7, 441568.25 513623.5, 441569.25 513622, 441570.25 513622.75, 441571.25 513621.35, 441568.4 513619.25, 441572.6 513613.2, 441594.4 513628.7, 441590.1 513634.7, 441589.25 513635.9, 441590.65 513636.8, 441579.25 513652.95, 441578 513652, 441576.8 513653.6, 441571.8 513660.6, 441571.49 513661.03, 441575.74 513664.03, 441578.04 513660.76, 441578.26 513660.92, 441580.09 513662.2, 441581.08 513662.91, 441591.08 513669.96)))",Topography_TopographicArea.83677602,83677602,osgb1000030902389,10021,6,11/14/2017,Buildings,1,3935.590202,11/9/2017,Modified,4,Building,1,null,0,Manmade,50,null,34,6.0,9/22/2022,28.7,31.9,36.8,3.2,8.1,99.0,560.80167523,3935.59020151,12.720703007282218
30,"MULTIPOLYGON (((441665.2 513702.65, 441662 513708, 441661.054 513707.44, 441659.55 513706.55, 441662.6 513701.2, 441665.2 513702.65)))",Topography_TopographicArea.83677622,83677622,osgb1000030902414,10021,3,11/14/2017,Buildings,1,18.039984,11/9/2017,Restructured,2,Building,1,null,0,Manmade,50,null,34,3.0,9/22/2022,29.5,31.1,32.3,1.6,2.8,99.0,18.21623047,18.03985,47.56192474029815
31,"MULTIPOLYGON (((441655.15 513712.55, 441647.05 513708, 441652.15 513699.05, 441655.584 513700.982, 441656.8 513698.82, 441661.366 513701.388, 441660.15 513703.55, 441658.735 513706.097, 441659.029 513706.26, 441659.55 513706.55, 441661.054 513707.44, 441659.922 513709.478, 441657.579 513708.177, 441655.15 513712.55)))",Topography_TopographicArea.83677623,83677623,osgb1000030902415,10021,3,11/14/2017,Buildings,1,114.425531,11/9/2017,Modified,2,Building,1,null,0,Manmade,50,null,34,3.0,9/22/2022,29.6,31.5,34.2,1.9,4.6,99.0,49.33860195,114.4255305,38.11210024392569
32,"MULTIPOLYGON (((441647.05 513708, 441642.669 513705.557, 441641.372 513707.883, 441637.503 513705.726, 441638.8 513703.4, 441643.8 513694.4, 441652.15 513699.05, 441647.05 513708)))",Topography_TopographicArea.83677624,83677624,osgb1000030902416,10021,3,11/14/2017,Buildings,1,109.644598,11/9/2017,Modified,2,Building,1,null,0,Manmade,50,null,34,3.0,9/22/2022,29.6,31.5,34.2,1.9,4.6,99.0,44.92629036,109.644598,28.914741655465214
33,"MULTIPOLYGON (((441642.15 513689.5, 441644.3 513690.7, 441641.7 513695.2, 441639.55 513694.05, 441642.15 513689.5)))",Topography_TopographicArea.83677625,83677625,osgb1000030902417,10021,2,11/7/2001,Buildings,1,12.783744,9/3/1982,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/22/2022,29.7,30.9,31.5,1.2,1.8,99.0,15.33803364,12.78375,24.287055914670454
45,"MULTIPOLYGON (((441613.908 513713.826, 441615.202 513714.732, 441612.648 513718.378, 441611.354 513717.472, 441613.908 513713.826)))",Topography_TopographicArea.109649253,109649253,osgb5000005215388406,10021,1,11/14/2017,Buildings,1,7.031848,11/9/2017,New,1,Building,1,null,0,Manmade,50,null,34,1.0,9/22/2022,29.6,31.3,31.9,1.7,2.3,99.0,12.0623713,7.031848,41.95079766823587
43,"MULTIPOLYGON (((392566.91 342597.99, 392571.23 342606, 392576.411 342615.596, 392568.636 342619.794, 392565.973 342614.862, 392566.909 342614.357, 392564.493 342609.887, 392562.934 342610.73, 392558.5 342602.53, 392560.884 342601.243, 392559.912 342599.444, 392562.99 342597.782, 392563.961 342599.582, 392566.91 342597.99)))",Topography_TopographicArea.58103794,58103794,osgb1000002313423048,10021,4,6/26/2023,Buildings,1,185.206398,6/26/2023,Modified,4,Building,1,null,0,Manmade,50,null,34,4.0,9/23/2023,183.2,188.7,191.0,5.5,7.8,99.0,65.3345282,185.20639851,33.09455008001925
45,"MULTIPOLYGON (((392558.9 342623.74, 392556.25 342625, 392554.126 342626.007, 392552.594 342622.776, 392554.718 342621.769, 392553.5 342619.2, 392552.65 342619.6, 392550.7 342615.5, 392548.48 342616.5, 392544.9 342609, 392550.5 342606.34, 392558.9 342623.74)))",Topography_TopographicArea.78812784,78812784,osgb1000024757807,10021,3,12/18/2017,Buildings,1,96.350543,12/15/2017,Modified,2,Building,1,null,0,Manmade,50,null,34,3.0,9/23/2023,182.4,189.2,191.6,6.8,9.2,99.0,55.80055897,96.350543,49.696424267741406
46,"MULTIPOLYGON (((392550.5 342606.34, 392556.15 342603.65, 392559.75 342611.3, 392557.7 342612.25, 392559.6 342616.25, 392558.9 342616.6, 392561.6 342622.45, 392558.9 342623.74, 392550.5 342606.34)))",Topography_TopographicArea.78812785,78812785,osgb1000024757808,10021,2,11/14/2001,Buildings,1,89.404496,1/1/1970,New,1,Building,1,null,0,Manmade,50,null,34,2.0,9/23/2023,182.7,189.1,192.0,6.4,9.3,99.0,50.93963247,89.4045,43.96009332335553
